episode,reward_rm,steps_rm,penalties_rm,success_rm
6.920000000000000000e+02,-3.710000000000000142e+01,2.623999999999999844e+01,3.540000000000000036e+00,1.000000000000000000e+00
6.930000000000000000e+02,-3.721999999999999886e+01,2.600000000000000000e+01,3.580000000000000071e+00,1.000000000000000000e+00
6.940000000000000000e+02,-3.915999999999999659e+01,2.667999999999999972e+01,3.720000000000000195e+00,1.000000000000000000e+00
6.950000000000000000e+02,-3.979999999999999716e+01,2.678000000000000114e+01,3.779999999999999805e+00,1.000000000000000000e+00
6.960000000000000000e+02,-4.042000000000000171e+01,2.703999999999999915e+01,3.819999999999999840e+00,1.000000000000000000e+00
6.970000000000000000e+02,-3.964000000000000057e+01,2.662000000000000099e+01,3.779999999999999805e+00,1.000000000000000000e+00
6.980000000000000000e+02,-4.053999999999999915e+01,2.680000000000000071e+01,3.859999999999999876e+00,1.000000000000000000e+00
6.990000000000000000e+02,-3.957999999999999829e+01,2.655999999999999872e+01,3.779999999999999805e+00,1.000000000000000000e+00
7.000000000000000000e+02,-3.939999999999999858e+01,2.655999999999999872e+01,3.759999999999999787e+00,1.000000000000000000e+00
7.010000000000000000e+02,-3.965999999999999659e+01,2.646000000000000085e+01,3.799999999999999822e+00,1.000000000000000000e+00
7.020000000000000000e+02,-4.007999999999999829e+01,2.651999999999999957e+01,3.839999999999999858e+00,1.000000000000000000e+00
7.030000000000000000e+02,-3.956000000000000227e+01,2.617999999999999972e+01,3.819999999999999840e+00,1.000000000000000000e+00
7.040000000000000000e+02,-4.060000000000000142e+01,2.632000000000000028e+01,3.919999999999999929e+00,1.000000000000000000e+00
7.050000000000000000e+02,-3.946000000000000085e+01,2.589999999999999858e+01,3.839999999999999858e+00,1.000000000000000000e+00
7.060000000000000000e+02,-3.903999999999999915e+01,2.583999999999999986e+01,3.799999999999999822e+00,1.000000000000000000e+00
7.070000000000000000e+02,-3.785999999999999943e+01,2.537999999999999901e+01,3.720000000000000195e+00,1.000000000000000000e+00
7.080000000000000000e+02,-3.824000000000000199e+01,2.557999999999999829e+01,3.740000000000000213e+00,1.000000000000000000e+00
7.090000000000000000e+02,-3.679999999999999716e+01,2.503999999999999915e+01,3.640000000000000124e+00,1.000000000000000000e+00
7.100000000000000000e+02,-3.703999999999999915e+01,2.492000000000000171e+01,3.680000000000000160e+00,1.000000000000000000e+00
7.110000000000000000e+02,-3.632000000000000028e+01,2.473999999999999844e+01,3.620000000000000107e+00,1.000000000000000000e+00
7.120000000000000000e+02,-3.593999999999999773e+01,2.453999999999999915e+01,3.600000000000000089e+00,1.000000000000000000e+00
7.130000000000000000e+02,-3.711999999999999744e+01,2.482000000000000028e+01,3.700000000000000178e+00,1.000000000000000000e+00
7.140000000000000000e+02,-3.639999999999999858e+01,2.464000000000000057e+01,3.640000000000000124e+00,1.000000000000000000e+00
7.150000000000000000e+02,-3.614000000000000057e+01,2.455999999999999872e+01,3.620000000000000107e+00,1.000000000000000000e+00
7.160000000000000000e+02,-3.579999999999999716e+01,2.494000000000000128e+01,3.540000000000000036e+00,1.000000000000000000e+00
7.170000000000000000e+02,-3.628000000000000114e+01,2.487999999999999901e+01,3.600000000000000089e+00,1.000000000000000000e+00
7.180000000000000000e+02,-3.653999999999999915e+01,2.496000000000000085e+01,3.620000000000000107e+00,1.000000000000000000e+00
7.190000000000000000e+02,-3.671999999999999886e+01,2.496000000000000085e+01,3.640000000000000124e+00,1.000000000000000000e+00
7.200000000000000000e+02,-3.682000000000000028e+01,2.505999999999999872e+01,3.640000000000000124e+00,1.000000000000000000e+00
7.210000000000000000e+02,-3.614000000000000057e+01,2.492000000000000171e+01,3.580000000000000071e+00,1.000000000000000000e+00
7.220000000000000000e+02,-3.729999999999999716e+01,2.535999999999999943e+01,3.660000000000000142e+00,1.000000000000000000e+00
7.230000000000000000e+02,-3.653999999999999915e+01,2.532000000000000028e+01,3.580000000000000071e+00,1.000000000000000000e+00
7.240000000000000000e+02,-3.707999999999999829e+01,2.550000000000000000e+01,3.620000000000000107e+00,1.000000000000000000e+00
7.250000000000000000e+02,-3.742000000000000171e+01,2.566000000000000014e+01,3.640000000000000124e+00,1.000000000000000000e+00
7.260000000000000000e+02,-3.711999999999999744e+01,2.571999999999999886e+01,3.600000000000000089e+00,1.000000000000000000e+00
7.270000000000000000e+02,-3.803999999999999915e+01,2.592000000000000171e+01,3.680000000000000160e+00,1.000000000000000000e+00
7.280000000000000000e+02,-3.802000000000000313e+01,2.607999999999999829e+01,3.660000000000000142e+00,1.000000000000000000e+00
7.290000000000000000e+02,-3.761999999999999744e+01,2.585999999999999943e+01,3.640000000000000124e+00,1.000000000000000000e+00
7.300000000000000000e+02,-3.779999999999999716e+01,2.567999999999999972e+01,3.680000000000000160e+00,1.000000000000000000e+00
7.310000000000000000e+02,-3.820000000000000284e+01,2.589999999999999858e+01,3.700000000000000178e+00,1.000000000000000000e+00
7.320000000000000000e+02,-3.834000000000000341e+01,2.585999999999999943e+01,3.720000000000000195e+00,1.000000000000000000e+00
7.330000000000000000e+02,-3.910000000000000142e+01,2.571999999999999886e+01,3.819999999999999840e+00,1.000000000000000000e+00
7.340000000000000000e+02,-3.811999999999999744e+01,2.546000000000000085e+01,3.740000000000000213e+00,1.000000000000000000e+00
7.350000000000000000e+02,-3.767999999999999972e+01,2.555999999999999872e+01,3.680000000000000160e+00,1.000000000000000000e+00
7.360000000000000000e+02,-3.771999999999999886e+01,2.578000000000000114e+01,3.660000000000000142e+00,1.000000000000000000e+00
7.370000000000000000e+02,-3.742000000000000171e+01,2.583999999999999986e+01,3.620000000000000107e+00,1.000000000000000000e+00
7.380000000000000000e+02,-3.729999999999999716e+01,2.589999999999999858e+01,3.600000000000000089e+00,1.000000000000000000e+00
7.390000000000000000e+02,-3.714000000000000057e+01,2.592000000000000171e+01,3.580000000000000071e+00,1.000000000000000000e+00
7.400000000000000000e+02,-3.614000000000000057e+01,2.582000000000000028e+01,3.479999999999999982e+00,1.000000000000000000e+00
7.410000000000000000e+02,-3.611999999999999744e+01,2.580000000000000071e+01,3.479999999999999982e+00,1.000000000000000000e+00
7.420000000000000000e+02,-3.670000000000000284e+01,2.601999999999999957e+01,3.520000000000000018e+00,1.000000000000000000e+00
7.430000000000000000e+02,-3.664000000000000057e+01,2.596000000000000085e+01,3.520000000000000018e+00,1.000000000000000000e+00
7.440000000000000000e+02,-3.532000000000000028e+01,2.535999999999999943e+01,3.439999999999999947e+00,1.000000000000000000e+00
7.450000000000000000e+02,-3.525999999999999801e+01,2.530000000000000071e+01,3.439999999999999947e+00,1.000000000000000000e+00
7.460000000000000000e+02,-3.560000000000000142e+01,2.528000000000000114e+01,3.479999999999999982e+00,1.000000000000000000e+00
7.470000000000000000e+02,-3.514000000000000057e+01,2.535999999999999943e+01,3.419999999999999929e+00,1.000000000000000000e+00
7.480000000000000000e+02,-3.475999999999999801e+01,2.516000000000000014e+01,3.399999999999999911e+00,1.000000000000000000e+00
7.490000000000000000e+02,-3.500000000000000000e+01,2.539999999999999858e+01,3.399999999999999911e+00,1.000000000000000000e+00
7.500000000000000000e+02,-3.517999999999999972e+01,2.539999999999999858e+01,3.419999999999999929e+00,1.000000000000000000e+00
7.510000000000000000e+02,-3.447999999999999687e+01,2.542000000000000171e+01,3.339999999999999858e+00,1.000000000000000000e+00
7.520000000000000000e+02,-3.467999999999999972e+01,2.562000000000000099e+01,3.339999999999999858e+00,1.000000000000000000e+00
7.530000000000000000e+02,-3.574000000000000199e+01,2.596000000000000085e+01,3.419999999999999929e+00,1.000000000000000000e+00
7.540000000000000000e+02,-3.397999999999999687e+01,2.564000000000000057e+01,3.259999999999999787e+00,1.000000000000000000e+00
7.550000000000000000e+02,-3.393999999999999773e+01,2.560000000000000142e+01,3.259999999999999787e+00,1.000000000000000000e+00
7.560000000000000000e+02,-3.420000000000000284e+01,2.550000000000000000e+01,3.299999999999999822e+00,1.000000000000000000e+00
7.570000000000000000e+02,-3.424000000000000199e+01,2.553999999999999915e+01,3.299999999999999822e+00,1.000000000000000000e+00
7.580000000000000000e+02,-3.347999999999999687e+01,2.550000000000000000e+01,3.220000000000000195e+00,1.000000000000000000e+00
7.590000000000000000e+02,-3.406000000000000227e+01,2.571999999999999886e+01,3.259999999999999787e+00,1.000000000000000000e+00
7.600000000000000000e+02,-3.414000000000000057e+01,2.580000000000000071e+01,3.259999999999999787e+00,1.000000000000000000e+00
7.610000000000000000e+02,-3.424000000000000199e+01,2.571999999999999886e+01,3.279999999999999805e+00,1.000000000000000000e+00
7.620000000000000000e+02,-3.456000000000000227e+01,2.603999999999999915e+01,3.279999999999999805e+00,1.000000000000000000e+00
7.630000000000000000e+02,-3.321999999999999886e+01,2.578000000000000114e+01,3.160000000000000142e+00,1.000000000000000000e+00
7.640000000000000000e+02,-3.328000000000000114e+01,2.566000000000000014e+01,3.180000000000000160e+00,1.000000000000000000e+00
7.650000000000000000e+02,-3.306000000000000227e+01,2.562000000000000099e+01,3.160000000000000142e+00,1.000000000000000000e+00
7.660000000000000000e+02,-3.315999999999999659e+01,2.535999999999999943e+01,3.200000000000000178e+00,1.000000000000000000e+00
7.670000000000000000e+02,-3.247999999999999687e+01,2.539999999999999858e+01,3.120000000000000107e+00,1.000000000000000000e+00
7.680000000000000000e+02,-3.148000000000000043e+01,2.512000000000000099e+01,3.040000000000000036e+00,1.000000000000000000e+00
7.690000000000000000e+02,-3.203999999999999915e+01,2.532000000000000028e+01,3.080000000000000071e+00,1.000000000000000000e+00
7.700000000000000000e+02,-3.139999999999999858e+01,2.503999999999999915e+01,3.040000000000000036e+00,1.000000000000000000e+00
7.710000000000000000e+02,-3.132000000000000028e+01,2.478000000000000114e+01,3.060000000000000053e+00,1.000000000000000000e+00
7.720000000000000000e+02,-3.035999999999999943e+01,2.453999999999999915e+01,2.979999999999999982e+00,1.000000000000000000e+00
7.730000000000000000e+02,-3.098000000000000043e+01,2.480000000000000071e+01,3.020000000000000018e+00,1.000000000000000000e+00
7.740000000000000000e+02,-3.092000000000000171e+01,2.455999999999999872e+01,3.040000000000000036e+00,1.000000000000000000e+00
7.750000000000000000e+02,-3.105999999999999872e+01,2.451999999999999957e+01,3.060000000000000053e+00,1.000000000000000000e+00
7.760000000000000000e+02,-3.042000000000000171e+01,2.442000000000000171e+01,3.000000000000000000e+00,1.000000000000000000e+00
7.770000000000000000e+02,-2.976000000000000156e+01,2.394000000000000128e+01,2.979999999999999982e+00,1.000000000000000000e+00
7.780000000000000000e+02,-2.833999999999999986e+01,2.360000000000000142e+01,2.859999999999999876e+00,1.000000000000000000e+00
7.790000000000000000e+02,-2.839999999999999858e+01,2.366000000000000014e+01,2.859999999999999876e+00,1.000000000000000000e+00
7.800000000000000000e+02,-2.821999999999999886e+01,2.366000000000000014e+01,2.839999999999999858e+00,1.000000000000000000e+00
7.810000000000000000e+02,-2.805999999999999872e+01,2.367999999999999972e+01,2.819999999999999840e+00,1.000000000000000000e+00
7.820000000000000000e+02,-2.794000000000000128e+01,2.373999999999999844e+01,2.799999999999999822e+00,1.000000000000000000e+00
7.830000000000000000e+02,-2.716000000000000014e+01,2.385999999999999943e+01,2.700000000000000178e+00,1.000000000000000000e+00
7.840000000000000000e+02,-2.805999999999999872e+01,2.403999999999999915e+01,2.779999999999999805e+00,1.000000000000000000e+00
7.850000000000000000e+02,-2.876000000000000156e+01,2.419999999999999929e+01,2.839999999999999858e+00,1.000000000000000000e+00
7.860000000000000000e+02,-2.785999999999999943e+01,2.383999999999999986e+01,2.779999999999999805e+00,1.000000000000000000e+00
7.870000000000000000e+02,-2.783999999999999986e+01,2.364000000000000057e+01,2.799999999999999822e+00,1.000000000000000000e+00
7.880000000000000000e+02,-2.801999999999999957e+01,2.346000000000000085e+01,2.839999999999999858e+00,1.000000000000000000e+00
7.890000000000000000e+02,-2.764000000000000057e+01,2.326000000000000156e+01,2.819999999999999840e+00,1.000000000000000000e+00
7.900000000000000000e+02,-2.773999999999999844e+01,2.335999999999999943e+01,2.819999999999999840e+00,1.000000000000000000e+00
7.910000000000000000e+02,-2.766000000000000014e+01,2.328000000000000114e+01,2.819999999999999840e+00,1.000000000000000000e+00
7.920000000000000000e+02,-2.667999999999999972e+01,2.301999999999999957e+01,2.740000000000000213e+00,1.000000000000000000e+00
7.930000000000000000e+02,-2.650000000000000000e+01,2.319999999999999929e+01,2.700000000000000178e+00,1.000000000000000000e+00
7.940000000000000000e+02,-2.683999999999999986e+01,2.353999999999999915e+01,2.700000000000000178e+00,1.000000000000000000e+00
7.950000000000000000e+02,-2.719999999999999929e+01,2.353999999999999915e+01,2.740000000000000213e+00,1.000000000000000000e+00
7.960000000000000000e+02,-2.678000000000000114e+01,2.348000000000000043e+01,2.700000000000000178e+00,1.000000000000000000e+00
7.970000000000000000e+02,-2.707999999999999829e+01,2.360000000000000142e+01,2.720000000000000195e+00,1.000000000000000000e+00
7.980000000000000000e+02,-2.728000000000000114e+01,2.362000000000000099e+01,2.740000000000000213e+00,1.000000000000000000e+00
7.990000000000000000e+02,-2.635999999999999943e+01,2.323999999999999844e+01,2.680000000000000160e+00,1.000000000000000000e+00
8.000000000000000000e+02,-2.569999999999999929e+01,2.294000000000000128e+01,2.640000000000000124e+00,1.000000000000000000e+00
8.010000000000000000e+02,-2.594000000000000128e+01,2.300000000000000000e+01,2.660000000000000142e+00,1.000000000000000000e+00
8.020000000000000000e+02,-2.583999999999999986e+01,2.307999999999999829e+01,2.640000000000000124e+00,1.000000000000000000e+00
8.030000000000000000e+02,-2.569999999999999929e+01,2.312000000000000099e+01,2.620000000000000107e+00,1.000000000000000000e+00
8.040000000000000000e+02,-2.644000000000000128e+01,2.332000000000000028e+01,2.680000000000000160e+00,1.000000000000000000e+00
8.050000000000000000e+02,-2.757999999999999829e+01,2.392000000000000171e+01,2.740000000000000213e+00,1.000000000000000000e+00
8.060000000000000000e+02,-2.703999999999999915e+01,2.392000000000000171e+01,2.680000000000000160e+00,1.000000000000000000e+00
8.070000000000000000e+02,-2.794000000000000128e+01,2.410000000000000142e+01,2.759999999999999787e+00,1.000000000000000000e+00
8.080000000000000000e+02,-2.769999999999999929e+01,2.385999999999999943e+01,2.759999999999999787e+00,1.000000000000000000e+00
8.090000000000000000e+02,-2.782000000000000028e+01,2.380000000000000071e+01,2.779999999999999805e+00,1.000000000000000000e+00
8.100000000000000000e+02,-2.778000000000000114e+01,2.394000000000000128e+01,2.759999999999999787e+00,1.000000000000000000e+00
8.110000000000000000e+02,-2.828000000000000114e+01,2.407999999999999829e+01,2.799999999999999822e+00,1.000000000000000000e+00
8.120000000000000000e+02,-2.935999999999999943e+01,2.407999999999999829e+01,2.919999999999999929e+00,1.000000000000000000e+00
8.130000000000000000e+02,-2.905999999999999872e+01,2.414000000000000057e+01,2.879999999999999893e+00,1.000000000000000000e+00
8.140000000000000000e+02,-2.967999999999999972e+01,2.457999999999999829e+01,2.899999999999999911e+00,1.000000000000000000e+00
8.150000000000000000e+02,-2.985999999999999943e+01,2.457999999999999829e+01,2.919999999999999929e+00,1.000000000000000000e+00
8.160000000000000000e+02,-2.898000000000000043e+01,2.442000000000000171e+01,2.839999999999999858e+00,1.000000000000000000e+00
8.170000000000000000e+02,-2.867999999999999972e+01,2.430000000000000071e+01,2.819999999999999840e+00,1.000000000000000000e+00
8.180000000000000000e+02,-2.887999999999999901e+01,2.432000000000000028e+01,2.839999999999999858e+00,1.000000000000000000e+00
8.190000000000000000e+02,-2.771999999999999886e+01,2.405999999999999872e+01,2.740000000000000213e+00,1.000000000000000000e+00
8.200000000000000000e+02,-2.851999999999999957e+01,2.432000000000000028e+01,2.799999999999999822e+00,1.000000000000000000e+00
8.210000000000000000e+02,-2.823999999999999844e+01,2.439999999999999858e+01,2.759999999999999787e+00,1.000000000000000000e+00
8.220000000000000000e+02,-2.853999999999999915e+01,2.451999999999999957e+01,2.779999999999999805e+00,1.000000000000000000e+00
8.230000000000000000e+02,-2.810000000000000142e+01,2.426000000000000156e+01,2.759999999999999787e+00,1.000000000000000000e+00
8.240000000000000000e+02,-2.750000000000000000e+01,2.419999999999999929e+01,2.700000000000000178e+00,1.000000000000000000e+00
8.250000000000000000e+02,-2.701999999999999957e+01,2.407999999999999829e+01,2.660000000000000142e+00,1.000000000000000000e+00
8.260000000000000000e+02,-2.710000000000000142e+01,2.416000000000000014e+01,2.660000000000000142e+00,1.000000000000000000e+00
8.270000000000000000e+02,-2.566000000000000014e+01,2.380000000000000071e+01,2.540000000000000036e+00,1.000000000000000000e+00
8.280000000000000000e+02,-2.571999999999999886e+01,2.367999999999999972e+01,2.560000000000000053e+00,1.000000000000000000e+00
8.290000000000000000e+02,-2.650000000000000000e+01,2.392000000000000171e+01,2.620000000000000107e+00,1.000000000000000000e+00
8.300000000000000000e+02,-2.537999999999999901e+01,2.369999999999999929e+01,2.520000000000000018e+00,1.000000000000000000e+00
8.310000000000000000e+02,-2.485999999999999943e+01,2.353999999999999915e+01,2.479999999999999982e+00,1.000000000000000000e+00
8.320000000000000000e+02,-2.498000000000000043e+01,2.366000000000000014e+01,2.479999999999999982e+00,1.000000000000000000e+00
8.330000000000000000e+02,-2.537999999999999901e+01,2.369999999999999929e+01,2.520000000000000018e+00,1.000000000000000000e+00
8.340000000000000000e+02,-2.464000000000000057e+01,2.350000000000000000e+01,2.459999999999999964e+00,1.000000000000000000e+00
8.350000000000000000e+02,-2.400000000000000000e+01,2.321999999999999886e+01,2.419999999999999929e+00,1.000000000000000000e+00
8.360000000000000000e+02,-2.385999999999999943e+01,2.307999999999999829e+01,2.419999999999999929e+00,1.000000000000000000e+00
8.370000000000000000e+02,-2.430000000000000071e+01,2.333999999999999986e+01,2.439999999999999947e+00,1.000000000000000000e+00
8.380000000000000000e+02,-2.376000000000000156e+01,2.333999999999999986e+01,2.379999999999999893e+00,1.000000000000000000e+00
8.390000000000000000e+02,-2.400000000000000000e+01,2.339999999999999858e+01,2.399999999999999911e+00,1.000000000000000000e+00
8.400000000000000000e+02,-2.389999999999999858e+01,2.348000000000000043e+01,2.379999999999999893e+00,1.000000000000000000e+00
8.410000000000000000e+02,-2.433999999999999986e+01,2.373999999999999844e+01,2.399999999999999911e+00,1.000000000000000000e+00
8.420000000000000000e+02,-2.466000000000000014e+01,2.387999999999999901e+01,2.419999999999999929e+00,1.000000000000000000e+00
8.430000000000000000e+02,-2.437999999999999901e+01,2.378000000000000114e+01,2.399999999999999911e+00,1.000000000000000000e+00
8.440000000000000000e+02,-2.428000000000000114e+01,2.367999999999999972e+01,2.399999999999999911e+00,1.000000000000000000e+00
8.450000000000000000e+02,-2.314000000000000057e+01,2.362000000000000099e+01,2.279999999999999805e+00,1.000000000000000000e+00
8.460000000000000000e+02,-2.282000000000000028e+01,2.348000000000000043e+01,2.259999999999999787e+00,1.000000000000000000e+00
8.470000000000000000e+02,-2.257999999999999829e+01,2.323999999999999844e+01,2.259999999999999787e+00,1.000000000000000000e+00
8.480000000000000000e+02,-2.155999999999999872e+01,2.312000000000000099e+01,2.160000000000000142e+00,1.000000000000000000e+00
8.490000000000000000e+02,-2.271999999999999886e+01,2.337999999999999901e+01,2.259999999999999787e+00,1.000000000000000000e+00
8.500000000000000000e+02,-2.239999999999999858e+01,2.323999999999999844e+01,2.240000000000000213e+00,1.000000000000000000e+00
8.510000000000000000e+02,-2.260000000000000142e+01,2.307999999999999829e+01,2.279999999999999805e+00,1.000000000000000000e+00
8.520000000000000000e+02,-2.230000000000000071e+01,2.296000000000000085e+01,2.259999999999999787e+00,1.000000000000000000e+00
8.530000000000000000e+02,-2.117999999999999972e+01,2.255999999999999872e+01,2.180000000000000160e+00,1.000000000000000000e+00
8.540000000000000000e+02,-2.148000000000000043e+01,2.285999999999999943e+01,2.180000000000000160e+00,1.000000000000000000e+00
8.550000000000000000e+02,-2.146000000000000085e+01,2.266000000000000014e+01,2.200000000000000178e+00,1.000000000000000000e+00
8.560000000000000000e+02,-2.223999999999999844e+01,2.289999999999999858e+01,2.259999999999999787e+00,1.000000000000000000e+00
8.570000000000000000e+02,-2.214000000000000057e+01,2.298000000000000043e+01,2.240000000000000213e+00,1.000000000000000000e+00
8.580000000000000000e+02,-2.176000000000000156e+01,2.278000000000000114e+01,2.220000000000000195e+00,1.000000000000000000e+00
8.590000000000000000e+02,-2.221999999999999886e+01,2.287999999999999901e+01,2.259999999999999787e+00,1.000000000000000000e+00
8.600000000000000000e+02,-2.117999999999999972e+01,2.255999999999999872e+01,2.180000000000000160e+00,1.000000000000000000e+00
8.610000000000000000e+02,-2.033999999999999986e+01,2.244000000000000128e+01,2.100000000000000089e+00,1.000000000000000000e+00
8.620000000000000000e+02,-1.866000000000000014e+01,2.219999999999999929e+01,1.939999999999999947e+00,1.000000000000000000e+00
8.630000000000000000e+02,-1.851999999999999957e+01,2.187999999999999901e+01,1.959999999999999964e+00,1.000000000000000000e+00
8.640000000000000000e+02,-1.816000000000000014e+01,2.169999999999999929e+01,1.939999999999999947e+00,1.000000000000000000e+00
8.650000000000000000e+02,-1.810000000000000142e+01,2.164000000000000057e+01,1.939999999999999947e+00,1.000000000000000000e+00
8.660000000000000000e+02,-1.832000000000000028e+01,2.167999999999999972e+01,1.959999999999999964e+00,1.000000000000000000e+00
8.670000000000000000e+02,-1.876000000000000156e+01,2.194000000000000128e+01,1.979999999999999982e+00,1.000000000000000000e+00
8.680000000000000000e+02,-1.885999999999999943e+01,2.203999999999999915e+01,1.979999999999999982e+00,1.000000000000000000e+00
8.690000000000000000e+02,-1.992000000000000171e+01,2.201999999999999957e+01,2.100000000000000089e+00,1.000000000000000000e+00
8.700000000000000000e+02,-1.932000000000000028e+01,2.178000000000000114e+01,2.060000000000000053e+00,1.000000000000000000e+00
8.710000000000000000e+02,-1.903999999999999915e+01,2.167999999999999972e+01,2.040000000000000036e+00,1.000000000000000000e+00
8.720000000000000000e+02,-1.939999999999999858e+01,2.150000000000000000e+01,2.100000000000000089e+00,1.000000000000000000e+00
8.730000000000000000e+02,-2.026000000000000156e+01,2.164000000000000057e+01,2.180000000000000160e+00,1.000000000000000000e+00
8.740000000000000000e+02,-2.003999999999999915e+01,2.178000000000000114e+01,2.140000000000000124e+00,1.000000000000000000e+00
8.750000000000000000e+02,-2.151999999999999957e+01,2.200000000000000000e+01,2.279999999999999805e+00,1.000000000000000000e+00
8.760000000000000000e+02,-2.148000000000000043e+01,2.178000000000000114e+01,2.299999999999999822e+00,1.000000000000000000e+00
8.770000000000000000e+02,-2.187999999999999901e+01,2.182000000000000028e+01,2.339999999999999858e+00,1.000000000000000000e+00
8.780000000000000000e+02,-2.396000000000000085e+01,2.228000000000000114e+01,2.520000000000000018e+00,1.000000000000000000e+00
8.790000000000000000e+02,-2.350000000000000000e+01,2.217999999999999972e+01,2.479999999999999982e+00,1.000000000000000000e+00
8.800000000000000000e+02,-2.369999999999999929e+01,2.219999999999999929e+01,2.500000000000000000e+00,1.000000000000000000e+00
8.810000000000000000e+02,-2.412000000000000099e+01,2.226000000000000156e+01,2.540000000000000036e+00,1.000000000000000000e+00
8.820000000000000000e+02,-2.387999999999999901e+01,2.201999999999999957e+01,2.540000000000000036e+00,1.000000000000000000e+00
8.830000000000000000e+02,-2.303999999999999915e+01,2.189999999999999858e+01,2.459999999999999964e+00,1.000000000000000000e+00
8.840000000000000000e+02,-2.314000000000000057e+01,2.200000000000000000e+01,2.459999999999999964e+00,1.000000000000000000e+00
8.850000000000000000e+02,-2.323999999999999844e+01,2.210000000000000142e+01,2.459999999999999964e+00,1.000000000000000000e+00
8.860000000000000000e+02,-2.451999999999999957e+01,2.248000000000000043e+01,2.560000000000000053e+00,1.000000000000000000e+00
8.870000000000000000e+02,-2.378000000000000114e+01,2.228000000000000114e+01,2.500000000000000000e+00,1.000000000000000000e+00
8.880000000000000000e+02,-2.450000000000000000e+01,2.246000000000000085e+01,2.560000000000000053e+00,1.000000000000000000e+00
8.890000000000000000e+02,-2.473999999999999844e+01,2.269999999999999929e+01,2.560000000000000053e+00,1.000000000000000000e+00
8.900000000000000000e+02,-2.583999999999999986e+01,2.289999999999999858e+01,2.660000000000000142e+00,1.000000000000000000e+00
8.910000000000000000e+02,-2.555999999999999872e+01,2.262000000000000099e+01,2.660000000000000142e+00,1.000000000000000000e+00
8.920000000000000000e+02,-2.551999999999999957e+01,2.257999999999999829e+01,2.660000000000000142e+00,1.000000000000000000e+00
8.930000000000000000e+02,-2.614000000000000057e+01,2.266000000000000014e+01,2.720000000000000195e+00,1.000000000000000000e+00
8.940000000000000000e+02,-2.666000000000000014e+01,2.264000000000000057e+01,2.779999999999999805e+00,1.000000000000000000e+00
8.950000000000000000e+02,-2.650000000000000000e+01,2.248000000000000043e+01,2.779999999999999805e+00,1.000000000000000000e+00
8.960000000000000000e+02,-2.723999999999999844e+01,2.267999999999999972e+01,2.839999999999999858e+00,1.000000000000000000e+00
8.970000000000000000e+02,-2.705999999999999872e+01,2.267999999999999972e+01,2.819999999999999840e+00,1.000000000000000000e+00
8.980000000000000000e+02,-2.837999999999999901e+01,2.292000000000000171e+01,2.939999999999999947e+00,1.000000000000000000e+00
8.990000000000000000e+02,-2.783999999999999986e+01,2.273999999999999844e+01,2.899999999999999911e+00,1.000000000000000000e+00
9.000000000000000000e+02,-2.744000000000000128e+01,2.269999999999999929e+01,2.859999999999999876e+00,1.000000000000000000e+00
9.010000000000000000e+02,-2.719999999999999929e+01,2.282000000000000028e+01,2.819999999999999840e+00,1.000000000000000000e+00
9.020000000000000000e+02,-2.751999999999999957e+01,2.278000000000000114e+01,2.859999999999999876e+00,1.000000000000000000e+00
9.030000000000000000e+02,-2.839999999999999858e+01,2.312000000000000099e+01,2.919999999999999929e+00,1.000000000000000000e+00
9.040000000000000000e+02,-2.737999999999999901e+01,2.264000000000000057e+01,2.859999999999999876e+00,1.000000000000000000e+00
9.050000000000000000e+02,-2.623999999999999844e+01,2.221999999999999886e+01,2.779999999999999805e+00,1.000000000000000000e+00
9.060000000000000000e+02,-2.526000000000000156e+01,2.196000000000000085e+01,2.700000000000000178e+00,1.000000000000000000e+00
9.070000000000000000e+02,-2.510000000000000142e+01,2.180000000000000071e+01,2.700000000000000178e+00,1.000000000000000000e+00
9.080000000000000000e+02,-2.571999999999999886e+01,2.223999999999999844e+01,2.720000000000000195e+00,1.000000000000000000e+00
9.090000000000000000e+02,-2.496000000000000085e+01,2.201999999999999957e+01,2.660000000000000142e+00,1.000000000000000000e+00
9.100000000000000000e+02,-2.600000000000000000e+01,2.216000000000000014e+01,2.759999999999999787e+00,1.000000000000000000e+00
9.110000000000000000e+02,-2.607999999999999829e+01,2.205999999999999872e+01,2.779999999999999805e+00,1.000000000000000000e+00
9.120000000000000000e+02,-2.628000000000000114e+01,2.207999999999999829e+01,2.799999999999999822e+00,1.000000000000000000e+00
9.130000000000000000e+02,-2.566000000000000014e+01,2.200000000000000000e+01,2.740000000000000213e+00,1.000000000000000000e+00
9.140000000000000000e+02,-2.548000000000000043e+01,2.182000000000000028e+01,2.740000000000000213e+00,1.000000000000000000e+00
9.150000000000000000e+02,-2.587999999999999901e+01,2.203999999999999915e+01,2.759999999999999787e+00,1.000000000000000000e+00
9.160000000000000000e+02,-2.592000000000000171e+01,2.189999999999999858e+01,2.779999999999999805e+00,1.000000000000000000e+00
9.170000000000000000e+02,-2.623999999999999844e+01,2.185999999999999943e+01,2.819999999999999840e+00,1.000000000000000000e+00
9.180000000000000000e+02,-2.633999999999999986e+01,2.196000000000000085e+01,2.819999999999999840e+00,1.000000000000000000e+00
9.190000000000000000e+02,-2.578000000000000114e+01,2.194000000000000128e+01,2.759999999999999787e+00,1.000000000000000000e+00
9.200000000000000000e+02,-2.666000000000000014e+01,2.210000000000000142e+01,2.839999999999999858e+00,1.000000000000000000e+00
