episode,reward_rm,steps_rm,penalties_rm,success_rm
7.760000000000000000e+02,-9.285999999999999943e+01,4.221999999999999886e+01,7.959999999999999964e+00,1.000000000000000000e+00
7.770000000000000000e+02,-9.154000000000000625e+01,4.179999999999999716e+01,7.860000000000000320e+00,1.000000000000000000e+00
7.780000000000000000e+02,-8.990000000000000568e+01,4.106000000000000227e+01,7.759999999999999787e+00,1.000000000000000000e+00
7.790000000000000000e+02,-8.965999999999999659e+01,4.100000000000000000e+01,7.740000000000000213e+00,1.000000000000000000e+00
7.800000000000000000e+02,-8.812000000000000455e+01,4.053999999999999915e+01,7.620000000000000107e+00,1.000000000000000000e+00
7.810000000000000000e+02,-9.320000000000000284e+01,4.202000000000000313e+01,8.019999999999999574e+00,1.000000000000000000e+00
7.820000000000000000e+02,-9.378000000000000114e+01,4.206000000000000227e+01,8.080000000000000071e+00,1.000000000000000000e+00
7.830000000000000000e+02,-9.562000000000000455e+01,4.264000000000000057e+01,8.220000000000000639e+00,1.000000000000000000e+00
7.840000000000000000e+02,-9.535999999999999943e+01,4.274000000000000199e+01,8.179999999999999716e+00,1.000000000000000000e+00
7.850000000000000000e+02,-9.381999999999999318e+01,4.228000000000000114e+01,8.060000000000000497e+00,1.000000000000000000e+00
7.860000000000000000e+02,-9.285999999999999943e+01,4.203999999999999915e+01,7.980000000000000426e+00,1.000000000000000000e+00
7.870000000000000000e+02,-9.312000000000000455e+01,4.211999999999999744e+01,8.000000000000000000e+00,1.000000000000000000e+00
7.880000000000000000e+02,-9.051999999999999602e+01,4.096000000000000085e+01,7.839999999999999858e+00,1.000000000000000000e+00
7.890000000000000000e+02,-8.995999999999999375e+01,4.075999999999999801e+01,7.799999999999999822e+00,1.000000000000000000e+00
7.900000000000000000e+02,-8.734000000000000341e+01,4.011999999999999744e+01,7.580000000000000071e+00,1.000000000000000000e+00
7.910000000000000000e+02,-8.712000000000000455e+01,3.971999999999999886e+01,7.599999999999999645e+00,1.000000000000000000e+00
7.920000000000000000e+02,-8.581999999999999318e+01,3.932000000000000028e+01,7.500000000000000000e+00,1.000000000000000000e+00
7.930000000000000000e+02,-8.714000000000000057e+01,3.992000000000000171e+01,7.580000000000000071e+00,1.000000000000000000e+00
7.940000000000000000e+02,-9.062000000000000455e+01,4.070000000000000284e+01,7.879999999999999893e+00,1.000000000000000000e+00
7.950000000000000000e+02,-9.078000000000000114e+01,4.067999999999999972e+01,7.900000000000000355e+00,1.000000000000000000e+00
7.960000000000000000e+02,-9.207999999999999829e+01,4.089999999999999858e+01,8.019999999999999574e+00,1.000000000000000000e+00
7.970000000000000000e+02,-9.250000000000000000e+01,4.096000000000000085e+01,8.060000000000000497e+00,1.000000000000000000e+00
7.980000000000000000e+02,-9.235999999999999943e+01,4.100000000000000000e+01,8.039999999999999147e+00,1.000000000000000000e+00
7.990000000000000000e+02,-9.071999999999999886e+01,4.043999999999999773e+01,7.919999999999999929e+00,1.000000000000000000e+00
8.000000000000000000e+02,-8.734000000000000341e+01,3.957999999999999829e+01,7.639999999999999680e+00,1.000000000000000000e+00
8.010000000000000000e+02,-9.031999999999999318e+01,4.039999999999999858e+01,7.879999999999999893e+00,1.000000000000000000e+00
8.020000000000000000e+02,-9.206000000000000227e+01,4.070000000000000284e+01,8.039999999999999147e+00,1.000000000000000000e+00
8.030000000000000000e+02,-9.406000000000000227e+01,4.107999999999999829e+01,8.220000000000000639e+00,1.000000000000000000e+00
8.040000000000000000e+02,-9.481999999999999318e+01,4.129999999999999716e+01,8.279999999999999361e+00,1.000000000000000000e+00
8.050000000000000000e+02,-9.734000000000000341e+01,4.220000000000000284e+01,8.460000000000000853e+00,1.000000000000000000e+00
8.060000000000000000e+02,-9.578000000000000114e+01,4.189999999999999858e+01,8.320000000000000284e+00,1.000000000000000000e+00
8.070000000000000000e+02,-9.587999999999999545e+01,4.200000000000000000e+01,8.320000000000000284e+00,1.000000000000000000e+00
8.080000000000000000e+02,-9.404000000000000625e+01,4.124000000000000199e+01,8.199999999999999289e+00,1.000000000000000000e+00
8.090000000000000000e+02,-9.137999999999999545e+01,4.074000000000000199e+01,7.959999999999999964e+00,1.000000000000000000e+00
8.100000000000000000e+02,-9.256000000000000227e+01,4.120000000000000284e+01,8.039999999999999147e+00,1.000000000000000000e+00
8.110000000000000000e+02,-9.318000000000000682e+01,4.128000000000000114e+01,8.099999999999999645e+00,1.000000000000000000e+00
8.120000000000000000e+02,-9.331999999999999318e+01,4.160000000000000142e+01,8.080000000000000071e+00,1.000000000000000000e+00
8.130000000000000000e+02,-9.557999999999999829e+01,4.170000000000000284e+01,8.320000000000000284e+00,1.000000000000000000e+00
8.140000000000000000e+02,-9.506000000000000227e+01,4.117999999999999972e+01,8.320000000000000284e+00,1.000000000000000000e+00
8.150000000000000000e+02,-9.470000000000000284e+01,4.117999999999999972e+01,8.279999999999999361e+00,1.000000000000000000e+00
8.160000000000000000e+02,-9.778000000000000114e+01,4.210000000000000142e+01,8.519999999999999574e+00,1.000000000000000000e+00
8.170000000000000000e+02,-9.651999999999999602e+01,4.156000000000000227e+01,8.439999999999999503e+00,1.000000000000000000e+00
8.180000000000000000e+02,-9.521999999999999886e+01,4.134000000000000341e+01,8.320000000000000284e+00,1.000000000000000000e+00
8.190000000000000000e+02,-9.407999999999999829e+01,4.110000000000000142e+01,8.220000000000000639e+00,1.000000000000000000e+00
8.200000000000000000e+02,-9.526000000000000512e+01,4.138000000000000256e+01,8.320000000000000284e+00,1.000000000000000000e+00
8.210000000000000000e+02,-9.537999999999999545e+01,4.114000000000000057e+01,8.359999999999999432e+00,1.000000000000000000e+00
8.220000000000000000e+02,-9.512000000000000455e+01,4.142000000000000171e+01,8.300000000000000711e+00,1.000000000000000000e+00
8.230000000000000000e+02,-9.307999999999999829e+01,4.082000000000000028e+01,8.140000000000000568e+00,1.000000000000000000e+00
8.240000000000000000e+02,-9.228000000000000114e+01,4.038000000000000256e+01,8.099999999999999645e+00,1.000000000000000000e+00
8.250000000000000000e+02,-9.251999999999999602e+01,4.043999999999999773e+01,8.119999999999999218e+00,1.000000000000000000e+00
8.260000000000000000e+02,-9.170000000000000284e+01,4.034000000000000341e+01,8.039999999999999147e+00,1.000000000000000000e+00
8.270000000000000000e+02,-8.984000000000000341e+01,3.992000000000000171e+01,7.879999999999999893e+00,1.000000000000000000e+00
8.280000000000000000e+02,-8.851999999999999602e+01,3.967999999999999972e+01,7.759999999999999787e+00,1.000000000000000000e+00
8.290000000000000000e+02,-8.851999999999999602e+01,3.967999999999999972e+01,7.759999999999999787e+00,1.000000000000000000e+00
8.300000000000000000e+02,-8.979999999999999716e+01,4.042000000000000171e+01,7.820000000000000284e+00,1.000000000000000000e+00
8.310000000000000000e+02,-8.350000000000000000e+01,3.861999999999999744e+01,7.320000000000000284e+00,1.000000000000000000e+00
8.320000000000000000e+02,-8.392000000000000171e+01,3.903999999999999915e+01,7.320000000000000284e+00,1.000000000000000000e+00
8.330000000000000000e+02,-8.242000000000000171e+01,3.861999999999999744e+01,7.200000000000000178e+00,1.000000000000000000e+00
8.340000000000000000e+02,-8.285999999999999943e+01,3.888000000000000256e+01,7.219999999999999751e+00,1.000000000000000000e+00
8.350000000000000000e+02,-8.456000000000000227e+01,3.967999999999999972e+01,7.320000000000000284e+00,1.000000000000000000e+00
8.360000000000000000e+02,-8.515999999999999659e+01,3.974000000000000199e+01,7.379999999999999893e+00,1.000000000000000000e+00
8.370000000000000000e+02,-8.631999999999999318e+01,4.017999999999999972e+01,7.459999999999999964e+00,1.000000000000000000e+00
8.380000000000000000e+02,-8.476000000000000512e+01,4.006000000000000227e+01,7.299999999999999822e+00,1.000000000000000000e+00
8.390000000000000000e+02,-8.620000000000000284e+01,4.024000000000000199e+01,7.440000000000000391e+00,1.000000000000000000e+00
8.400000000000000000e+02,-8.698000000000000398e+01,4.065999999999999659e+01,7.480000000000000426e+00,1.000000000000000000e+00
8.410000000000000000e+02,-8.565999999999999659e+01,4.024000000000000199e+01,7.379999999999999893e+00,1.000000000000000000e+00
8.420000000000000000e+02,-8.740000000000000568e+01,4.089999999999999858e+01,7.500000000000000000e+00,1.000000000000000000e+00
8.430000000000000000e+02,-8.568000000000000682e+01,4.043999999999999773e+01,7.360000000000000320e+00,1.000000000000000000e+00
8.440000000000000000e+02,-8.323999999999999488e+01,3.997999999999999687e+01,7.139999999999999680e+00,1.000000000000000000e+00
8.450000000000000000e+02,-8.251999999999999602e+01,3.961999999999999744e+01,7.099999999999999645e+00,1.000000000000000000e+00
8.460000000000000000e+02,-8.209999999999999432e+01,3.956000000000000227e+01,7.059999999999999609e+00,1.000000000000000000e+00
8.470000000000000000e+02,-7.976000000000000512e+01,3.884000000000000341e+01,6.879999999999999893e+00,1.000000000000000000e+00
8.480000000000000000e+02,-8.035999999999999943e+01,3.871999999999999886e+01,6.959999999999999964e+00,1.000000000000000000e+00
8.490000000000000000e+02,-8.131999999999999318e+01,3.932000000000000028e+01,7.000000000000000000e+00,1.000000000000000000e+00
8.500000000000000000e+02,-8.145999999999999375e+01,3.928000000000000114e+01,7.019999999999999574e+00,1.000000000000000000e+00
8.510000000000000000e+02,-7.806000000000000227e+01,3.857999999999999829e+01,6.719999999999999751e+00,1.000000000000000000e+00
8.520000000000000000e+02,-7.715999999999999659e+01,3.857999999999999829e+01,6.620000000000000107e+00,1.000000000000000000e+00
8.530000000000000000e+02,-7.523999999999999488e+01,3.810000000000000142e+01,6.459999999999999964e+00,1.000000000000000000e+00
8.540000000000000000e+02,-7.628000000000000114e+01,3.842000000000000171e+01,6.540000000000000036e+00,1.000000000000000000e+00
8.550000000000000000e+02,-7.607999999999999829e+01,3.821999999999999886e+01,6.540000000000000036e+00,1.000000000000000000e+00
8.560000000000000000e+02,-7.751999999999999602e+01,3.839999999999999858e+01,6.679999999999999716e+00,1.000000000000000000e+00
8.570000000000000000e+02,-7.815999999999999659e+01,3.867999999999999972e+01,6.719999999999999751e+00,1.000000000000000000e+00
8.580000000000000000e+02,-7.609999999999999432e+01,3.824000000000000199e+01,6.540000000000000036e+00,1.000000000000000000e+00
8.590000000000000000e+02,-7.690000000000000568e+01,3.832000000000000028e+01,6.620000000000000107e+00,1.000000000000000000e+00
8.600000000000000000e+02,-7.704000000000000625e+01,3.810000000000000142e+01,6.660000000000000142e+00,1.000000000000000000e+00
8.610000000000000000e+02,-7.445999999999999375e+01,3.785999999999999943e+01,6.400000000000000355e+00,1.000000000000000000e+00
8.620000000000000000e+02,-7.292000000000000171e+01,3.757999999999999829e+01,6.259999999999999787e+00,1.000000000000000000e+00
8.630000000000000000e+02,-7.018000000000000682e+01,3.700000000000000000e+01,6.019999999999999574e+00,1.000000000000000000e+00
8.640000000000000000e+02,-6.976000000000000512e+01,3.729999999999999716e+01,5.940000000000000391e+00,1.000000000000000000e+00
8.650000000000000000e+02,-6.890000000000000568e+01,3.679999999999999716e+01,5.900000000000000355e+00,1.000000000000000000e+00
8.660000000000000000e+02,-6.573999999999999488e+01,3.579999999999999716e+01,5.660000000000000142e+00,1.000000000000000000e+00
8.670000000000000000e+02,-6.779999999999999716e+01,3.624000000000000199e+01,5.839999999999999858e+00,1.000000000000000000e+00
8.680000000000000000e+02,-6.857999999999999829e+01,3.647999999999999687e+01,5.900000000000000355e+00,1.000000000000000000e+00
8.690000000000000000e+02,-6.942000000000000171e+01,3.678000000000000114e+01,5.959999999999999964e+00,1.000000000000000000e+00
8.700000000000000000e+02,-6.834000000000000341e+01,3.642000000000000171e+01,5.879999999999999893e+00,1.000000000000000000e+00
8.710000000000000000e+02,-6.785999999999999943e+01,3.629999999999999716e+01,5.839999999999999858e+00,1.000000000000000000e+00
8.720000000000000000e+02,-6.929999999999999716e+01,3.665999999999999659e+01,5.959999999999999964e+00,1.000000000000000000e+00
8.730000000000000000e+02,-6.970000000000000284e+01,3.688000000000000256e+01,5.980000000000000426e+00,1.000000000000000000e+00
8.740000000000000000e+02,-7.073999999999999488e+01,3.720000000000000284e+01,6.059999999999999609e+00,1.000000000000000000e+00
8.750000000000000000e+02,-7.115999999999999659e+01,3.725999999999999801e+01,6.099999999999999645e+00,1.000000000000000000e+00
8.760000000000000000e+02,-7.001999999999999602e+01,3.684000000000000341e+01,6.019999999999999574e+00,1.000000000000000000e+00
8.770000000000000000e+02,-7.076000000000000512e+01,3.721999999999999886e+01,6.059999999999999609e+00,1.000000000000000000e+00
8.780000000000000000e+02,-7.085999999999999943e+01,3.732000000000000028e+01,6.059999999999999609e+00,1.000000000000000000e+00
8.790000000000000000e+02,-7.035999999999999943e+01,3.700000000000000000e+01,6.040000000000000036e+00,1.000000000000000000e+00
8.800000000000000000e+02,-6.859999999999999432e+01,3.632000000000000028e+01,5.919999999999999929e+00,1.000000000000000000e+00
8.810000000000000000e+02,-7.037999999999999545e+01,3.702000000000000313e+01,6.040000000000000036e+00,1.000000000000000000e+00
8.820000000000000000e+02,-6.800000000000000000e+01,3.607999999999999829e+01,5.879999999999999893e+00,1.000000000000000000e+00
8.830000000000000000e+02,-6.945999999999999375e+01,3.646000000000000085e+01,6.000000000000000000e+00,1.000000000000000000e+00
8.840000000000000000e+02,-6.892000000000000171e+01,3.610000000000000142e+01,5.980000000000000426e+00,1.000000000000000000e+00
8.850000000000000000e+02,-6.715999999999999659e+01,3.560000000000000142e+01,5.839999999999999858e+00,1.000000000000000000e+00
8.860000000000000000e+02,-6.693999999999999773e+01,3.538000000000000256e+01,5.839999999999999858e+00,1.000000000000000000e+00
8.870000000000000000e+02,-6.640000000000000568e+01,3.538000000000000256e+01,5.780000000000000249e+00,1.000000000000000000e+00
8.880000000000000000e+02,-6.770000000000000284e+01,3.578000000000000114e+01,5.879999999999999893e+00,1.000000000000000000e+00
8.890000000000000000e+02,-6.793999999999999773e+01,3.602000000000000313e+01,5.879999999999999893e+00,1.000000000000000000e+00
8.900000000000000000e+02,-6.859999999999999432e+01,3.614000000000000057e+01,5.940000000000000391e+00,1.000000000000000000e+00
8.910000000000000000e+02,-6.868000000000000682e+01,3.621999999999999886e+01,5.940000000000000391e+00,1.000000000000000000e+00
8.920000000000000000e+02,-6.778000000000000114e+01,3.585999999999999943e+01,5.879999999999999893e+00,1.000000000000000000e+00
8.930000000000000000e+02,-7.015999999999999659e+01,3.625999999999999801e+01,6.099999999999999645e+00,1.000000000000000000e+00
8.940000000000000000e+02,-7.014000000000000057e+01,3.624000000000000199e+01,6.099999999999999645e+00,1.000000000000000000e+00
8.950000000000000000e+02,-6.837999999999999545e+01,3.610000000000000142e+01,5.919999999999999929e+00,1.000000000000000000e+00
8.960000000000000000e+02,-6.895999999999999375e+01,3.632000000000000028e+01,5.959999999999999964e+00,1.000000000000000000e+00
8.970000000000000000e+02,-6.870000000000000284e+01,3.624000000000000199e+01,5.940000000000000391e+00,1.000000000000000000e+00
8.980000000000000000e+02,-6.765999999999999659e+01,3.610000000000000142e+01,5.839999999999999858e+00,1.000000000000000000e+00
8.990000000000000000e+02,-6.629999999999999716e+01,3.546000000000000085e+01,5.759999999999999787e+00,1.000000000000000000e+00
9.000000000000000000e+02,-6.850000000000000000e+01,3.603999999999999915e+01,5.940000000000000391e+00,1.000000000000000000e+00
9.010000000000000000e+02,-6.984000000000000341e+01,3.629999999999999716e+01,6.059999999999999609e+00,1.000000000000000000e+00
9.020000000000000000e+02,-6.893999999999999773e+01,3.611999999999999744e+01,5.980000000000000426e+00,1.000000000000000000e+00
9.030000000000000000e+02,-6.871999999999999886e+01,3.625999999999999801e+01,5.940000000000000391e+00,1.000000000000000000e+00
9.040000000000000000e+02,-6.784000000000000341e+01,3.592000000000000171e+01,5.879999999999999893e+00,1.000000000000000000e+00
9.050000000000000000e+02,-6.668000000000000682e+01,3.547999999999999687e+01,5.799999999999999822e+00,1.000000000000000000e+00
9.060000000000000000e+02,-6.518000000000000682e+01,3.524000000000000199e+01,5.660000000000000142e+00,1.000000000000000000e+00
9.070000000000000000e+02,-6.473999999999999488e+01,3.479999999999999716e+01,5.660000000000000142e+00,1.000000000000000000e+00
9.080000000000000000e+02,-6.656000000000000227e+01,3.535999999999999943e+01,5.799999999999999822e+00,1.000000000000000000e+00
9.090000000000000000e+02,-6.664000000000000057e+01,3.525999999999999801e+01,5.820000000000000284e+00,1.000000000000000000e+00
9.100000000000000000e+02,-6.523999999999999488e+01,3.493999999999999773e+01,5.700000000000000178e+00,1.000000000000000000e+00
9.110000000000000000e+02,-6.492000000000000171e+01,3.443999999999999773e+01,5.719999999999999751e+00,1.000000000000000000e+00
9.120000000000000000e+02,-6.357999999999999829e+01,3.364000000000000057e+01,5.660000000000000142e+00,1.000000000000000000e+00
9.130000000000000000e+02,-6.306000000000000227e+01,3.347999999999999687e+01,5.620000000000000107e+00,1.000000000000000000e+00
9.140000000000000000e+02,-6.328000000000000114e+01,3.334000000000000341e+01,5.660000000000000142e+00,1.000000000000000000e+00
9.150000000000000000e+02,-6.332000000000000028e+01,3.320000000000000284e+01,5.679999999999999716e+00,1.000000000000000000e+00
9.160000000000000000e+02,-6.423999999999999488e+01,3.357999999999999829e+01,5.740000000000000213e+00,1.000000000000000000e+00
9.170000000000000000e+02,-6.338000000000000256e+01,3.343999999999999773e+01,5.660000000000000142e+00,1.000000000000000000e+00
9.180000000000000000e+02,-6.370000000000000284e+01,3.357999999999999829e+01,5.679999999999999716e+00,1.000000000000000000e+00
9.190000000000000000e+02,-6.075999999999999801e+01,3.261999999999999744e+01,5.459999999999999964e+00,1.000000000000000000e+00
9.200000000000000000e+02,-6.192000000000000171e+01,3.342000000000000171e+01,5.500000000000000000e+00,1.000000000000000000e+00
9.210000000000000000e+02,-6.284000000000000341e+01,3.379999999999999716e+01,5.559999999999999609e+00,1.000000000000000000e+00
9.220000000000000000e+02,-6.039999999999999858e+01,3.297999999999999687e+01,5.379999999999999893e+00,1.000000000000000000e+00
9.230000000000000000e+02,-6.153999999999999915e+01,3.303999999999999915e+01,5.500000000000000000e+00,1.000000000000000000e+00
9.240000000000000000e+02,-6.046000000000000085e+01,3.267999999999999972e+01,5.419999999999999929e+00,1.000000000000000000e+00
9.250000000000000000e+02,-5.850000000000000000e+01,3.234000000000000341e+01,5.240000000000000213e+00,1.000000000000000000e+00
9.260000000000000000e+02,-5.920000000000000284e+01,3.250000000000000000e+01,5.299999999999999822e+00,1.000000000000000000e+00
9.270000000000000000e+02,-5.902000000000000313e+01,3.232000000000000028e+01,5.299999999999999822e+00,1.000000000000000000e+00
9.280000000000000000e+02,-6.006000000000000227e+01,3.264000000000000057e+01,5.379999999999999893e+00,1.000000000000000000e+00
9.290000000000000000e+02,-6.111999999999999744e+01,3.297999999999999687e+01,5.459999999999999964e+00,1.000000000000000000e+00
9.300000000000000000e+02,-6.314000000000000057e+01,3.356000000000000227e+01,5.620000000000000107e+00,1.000000000000000000e+00
9.310000000000000000e+02,-6.120000000000000284e+01,3.270000000000000284e+01,5.500000000000000000e+00,1.000000000000000000e+00
9.320000000000000000e+02,-6.242000000000000171e+01,3.302000000000000313e+01,5.599999999999999645e+00,1.000000000000000000e+00
9.330000000000000000e+02,-6.132000000000000028e+01,3.282000000000000028e+01,5.500000000000000000e+00,1.000000000000000000e+00
9.340000000000000000e+02,-6.071999999999999886e+01,3.257999999999999829e+01,5.459999999999999964e+00,1.000000000000000000e+00
9.350000000000000000e+02,-5.988000000000000256e+01,3.210000000000000142e+01,5.419999999999999929e+00,1.000000000000000000e+00
9.360000000000000000e+02,-6.046000000000000085e+01,3.232000000000000028e+01,5.459999999999999964e+00,1.000000000000000000e+00
9.370000000000000000e+02,-5.835999999999999943e+01,3.148000000000000043e+01,5.320000000000000284e+00,1.000000000000000000e+00
9.380000000000000000e+02,-5.807999999999999829e+01,3.137999999999999901e+01,5.299999999999999822e+00,1.000000000000000000e+00
9.390000000000000000e+02,-5.821999999999999886e+01,3.133999999999999986e+01,5.320000000000000284e+00,1.000000000000000000e+00
9.400000000000000000e+02,-5.793999999999999773e+01,3.105999999999999872e+01,5.320000000000000284e+00,1.000000000000000000e+00
9.410000000000000000e+02,-5.878000000000000114e+01,3.117999999999999972e+01,5.400000000000000355e+00,1.000000000000000000e+00
9.420000000000000000e+02,-5.834000000000000341e+01,3.110000000000000142e+01,5.360000000000000320e+00,1.000000000000000000e+00
9.430000000000000000e+02,-5.702000000000000313e+01,3.067999999999999972e+01,5.259999999999999787e+00,1.000000000000000000e+00
9.440000000000000000e+02,-5.528000000000000114e+01,3.037999999999999901e+01,5.099999999999999645e+00,1.000000000000000000e+00
9.450000000000000000e+02,-5.656000000000000227e+01,3.076000000000000156e+01,5.200000000000000178e+00,1.000000000000000000e+00
9.460000000000000000e+02,-5.520000000000000284e+01,3.048000000000000043e+01,5.080000000000000071e+00,1.000000000000000000e+00
9.470000000000000000e+02,-5.584000000000000341e+01,3.112000000000000099e+01,5.080000000000000071e+00,1.000000000000000000e+00
9.480000000000000000e+02,-5.807999999999999829e+01,3.192000000000000171e+01,5.240000000000000213e+00,1.000000000000000000e+00
9.490000000000000000e+02,-5.885999999999999943e+01,3.215999999999999659e+01,5.299999999999999822e+00,1.000000000000000000e+00
9.500000000000000000e+02,-5.821999999999999886e+01,3.224000000000000199e+01,5.219999999999999751e+00,1.000000000000000000e+00
9.510000000000000000e+02,-5.800000000000000000e+01,3.220000000000000284e+01,5.200000000000000178e+00,1.000000000000000000e+00
9.520000000000000000e+02,-5.750000000000000000e+01,3.187999999999999901e+01,5.179999999999999716e+00,1.000000000000000000e+00
9.530000000000000000e+02,-5.697999999999999687e+01,3.171999999999999886e+01,5.139999999999999680e+00,1.000000000000000000e+00
9.540000000000000000e+02,-5.689999999999999858e+01,3.164000000000000057e+01,5.139999999999999680e+00,1.000000000000000000e+00
9.550000000000000000e+02,-5.697999999999999687e+01,3.189999999999999858e+01,5.120000000000000107e+00,1.000000000000000000e+00
9.560000000000000000e+02,-5.671999999999999886e+01,3.182000000000000028e+01,5.099999999999999645e+00,1.000000000000000000e+00
9.570000000000000000e+02,-5.703999999999999915e+01,3.196000000000000085e+01,5.120000000000000107e+00,1.000000000000000000e+00
9.580000000000000000e+02,-5.656000000000000227e+01,3.183999999999999986e+01,5.080000000000000071e+00,1.000000000000000000e+00
9.590000000000000000e+02,-5.750000000000000000e+01,3.224000000000000199e+01,5.139999999999999680e+00,1.000000000000000000e+00
9.600000000000000000e+02,-5.829999999999999716e+01,3.250000000000000000e+01,5.200000000000000178e+00,1.000000000000000000e+00
9.610000000000000000e+02,-5.850000000000000000e+01,3.270000000000000284e+01,5.200000000000000178e+00,1.000000000000000000e+00
9.620000000000000000e+02,-5.892000000000000171e+01,3.293999999999999773e+01,5.219999999999999751e+00,1.000000000000000000e+00
9.630000000000000000e+02,-6.093999999999999773e+01,3.388000000000000256e+01,5.339999999999999858e+00,1.000000000000000000e+00
9.640000000000000000e+02,-6.270000000000000284e+01,3.420000000000000284e+01,5.500000000000000000e+00,1.000000000000000000e+00
9.650000000000000000e+02,-6.370000000000000284e+01,3.429999999999999716e+01,5.599999999999999645e+00,1.000000000000000000e+00
9.660000000000000000e+02,-6.296000000000000085e+01,3.410000000000000142e+01,5.540000000000000036e+00,1.000000000000000000e+00
9.670000000000000000e+02,-6.193999999999999773e+01,3.397999999999999687e+01,5.440000000000000391e+00,1.000000000000000000e+00
9.680000000000000000e+02,-6.285999999999999943e+01,3.400000000000000000e+01,5.540000000000000036e+00,1.000000000000000000e+00
9.690000000000000000e+02,-6.445999999999999375e+01,3.434000000000000341e+01,5.679999999999999716e+00,1.000000000000000000e+00
9.700000000000000000e+02,-6.418000000000000682e+01,3.406000000000000227e+01,5.679999999999999716e+00,1.000000000000000000e+00
9.710000000000000000e+02,-6.282000000000000028e+01,3.360000000000000142e+01,5.580000000000000071e+00,1.000000000000000000e+00
9.720000000000000000e+02,-6.418000000000000682e+01,3.406000000000000227e+01,5.679999999999999716e+00,1.000000000000000000e+00
9.730000000000000000e+02,-6.275999999999999801e+01,3.371999999999999886e+01,5.559999999999999609e+00,1.000000000000000000e+00
9.740000000000000000e+02,-6.274000000000000199e+01,3.370000000000000284e+01,5.559999999999999609e+00,1.000000000000000000e+00
9.750000000000000000e+02,-6.253999999999999915e+01,3.367999999999999972e+01,5.540000000000000036e+00,1.000000000000000000e+00
9.760000000000000000e+02,-6.247999999999999687e+01,3.361999999999999744e+01,5.540000000000000036e+00,1.000000000000000000e+00
9.770000000000000000e+02,-6.207999999999999829e+01,3.357999999999999829e+01,5.500000000000000000e+00,1.000000000000000000e+00
9.780000000000000000e+02,-6.243999999999999773e+01,3.357999999999999829e+01,5.540000000000000036e+00,1.000000000000000000e+00
9.790000000000000000e+02,-6.053999999999999915e+01,3.311999999999999744e+01,5.379999999999999893e+00,1.000000000000000000e+00
9.800000000000000000e+02,-6.082000000000000028e+01,3.303999999999999915e+01,5.419999999999999929e+00,1.000000000000000000e+00
9.810000000000000000e+02,-6.128000000000000114e+01,3.314000000000000057e+01,5.459999999999999964e+00,1.000000000000000000e+00
9.820000000000000000e+02,-6.021999999999999886e+01,3.297999999999999687e+01,5.360000000000000320e+00,1.000000000000000000e+00
9.830000000000000000e+02,-5.852000000000000313e+01,3.235999999999999943e+01,5.240000000000000213e+00,1.000000000000000000e+00
9.840000000000000000e+02,-5.889999999999999858e+01,3.238000000000000256e+01,5.280000000000000249e+00,1.000000000000000000e+00
9.850000000000000000e+02,-5.960000000000000142e+01,3.253999999999999915e+01,5.339999999999999858e+00,1.000000000000000000e+00
9.860000000000000000e+02,-6.060000000000000142e+01,3.282000000000000028e+01,5.419999999999999929e+00,1.000000000000000000e+00
9.870000000000000000e+02,-6.242000000000000171e+01,3.356000000000000227e+01,5.540000000000000036e+00,1.000000000000000000e+00
9.880000000000000000e+02,-6.185999999999999943e+01,3.353999999999999915e+01,5.480000000000000426e+00,1.000000000000000000e+00
9.890000000000000000e+02,-6.246000000000000085e+01,3.378000000000000114e+01,5.519999999999999574e+00,1.000000000000000000e+00
9.900000000000000000e+02,-6.242000000000000171e+01,3.392000000000000171e+01,5.500000000000000000e+00,1.000000000000000000e+00
9.910000000000000000e+02,-6.325999999999999801e+01,3.403999999999999915e+01,5.580000000000000071e+00,1.000000000000000000e+00
9.920000000000000000e+02,-6.396000000000000085e+01,3.438000000000000256e+01,5.620000000000000107e+00,1.000000000000000000e+00
9.930000000000000000e+02,-6.385999999999999943e+01,3.428000000000000114e+01,5.620000000000000107e+00,1.000000000000000000e+00
9.940000000000000000e+02,-6.418000000000000682e+01,3.406000000000000227e+01,5.679999999999999716e+00,1.000000000000000000e+00
9.950000000000000000e+02,-6.307999999999999829e+01,3.367999999999999972e+01,5.599999999999999645e+00,1.000000000000000000e+00
9.960000000000000000e+02,-6.365999999999999659e+01,3.371999999999999886e+01,5.660000000000000142e+00,1.000000000000000000e+00
9.970000000000000000e+02,-6.352000000000000313e+01,3.339999999999999858e+01,5.679999999999999716e+00,1.000000000000000000e+00
9.980000000000000000e+02,-6.382000000000000028e+01,3.334000000000000341e+01,5.719999999999999751e+00,1.000000000000000000e+00
9.990000000000000000e+02,-6.378000000000000114e+01,3.329999999999999716e+01,5.719999999999999751e+00,1.000000000000000000e+00
1.000000000000000000e+03,-6.431999999999999318e+01,3.311999999999999744e+01,5.799999999999999822e+00,1.000000000000000000e+00
1.001000000000000000e+03,-6.347999999999999687e+01,3.300000000000000000e+01,5.719999999999999751e+00,1.000000000000000000e+00
1.002000000000000000e+03,-6.500000000000000000e+01,3.325999999999999801e+01,5.860000000000000320e+00,1.000000000000000000e+00
1.003000000000000000e+03,-6.565999999999999659e+01,3.320000000000000284e+01,5.940000000000000391e+00,1.000000000000000000e+00
1.004000000000000000e+03,-6.456000000000000227e+01,3.300000000000000000e+01,5.839999999999999858e+00,1.000000000000000000e+00
